"","Game_ID","Season","Game_Date","Away_Team","Home_Team","Rounded.Viewers"
"1786",21700960,"2017-18","3/6/2018","HOU","OKC",37136
"1787",21700963,"2017-18","3/6/2018","BKN","GSW",19913
"1788",21700964,"2017-18","3/6/2018","NOP","LAC",11310
"1789",21700965,"2017-18","3/7/2018","UTA","IND",12758
"1790",21700966,"2017-18","3/7/2018","TOR","DET",20049
"1791",21700967,"2017-18","3/7/2018","MEM","CHI",5194
"1792",21700970,"2017-18","3/7/2018","CLE","DEN",27734
"1793",21700971,"2017-18","3/7/2018","ORL","LAL",16638
"1794",21700972,"2017-18","3/8/2018","BKN","CHA",8175
"1795",21700974,"2017-18","3/8/2018","BOS","MIN",25225
"1796",21700975,"2017-18","3/8/2018","PHX","OKC",11664
"1797",21700976,"2017-18","3/8/2018","SAS","GSW",35328
"1798",21700977,"2017-18","3/9/2018","CHI","DET",8630
"1799",21700978,"2017-18","3/9/2018","ATL","IND",5254
"1800",21700980,"2017-18","3/9/2018","UTA","MEM",5986
"1801",21700981,"2017-18","3/9/2018","NYK","MIL",8493
"1802",21700982,"2017-18","3/9/2018","WAS","NOP",6988
"1803",21700983,"2017-18","3/9/2018","LAL","DEN",23152
"1804",21700984,"2017-18","3/9/2018","GSW","POR",31389
"1805",21700985,"2017-18","3/9/2018","ORL","SAC",2343
"1806",21700987,"2017-18","3/10/2018","PHX","CHA",9866
"1807",21700988,"2017-18","3/10/2018","WAS","MIA",16223
"1808",21700989,"2017-18","3/10/2018","MEM","DAL",3690
"1809",21700991,"2017-18","3/10/2018","ORL","LAC",9524
"1810",21700992,"2017-18","3/11/2018","TOR","NYK",13375
"1811",21700993,"2017-18","3/11/2018","CHI","ATL",5906
"1812",21700995,"2017-18","3/11/2018","UTA","NOP",16609
"1813",21700996,"2017-18","3/11/2018","SAC","DEN",6705
"1814",21700997,"2017-18","3/11/2018","HOU","DAL",13745
"1815",21700999,"2017-18","3/11/2018","PHI","BKN",9117
"1816",21701001,"2017-18","3/12/2018","SAS","HOU",20117
"1817",21701002,"2017-18","3/12/2018","MIL","MEM",6232
"1818",21701003,"2017-18","3/12/2018","SAC","OKC",14461
"1819",21701004,"2017-18","3/12/2018","MIA","POR",14124
"1820",21701005,"2017-18","3/13/2018","IND","PHI",19615
"1821",21701006,"2017-18","3/13/2018","MIN","WAS",12378
"1822",21701007,"2017-18","3/13/2018","OKC","ATL",13745
"1823",21701008,"2017-18","3/13/2018","TOR","BKN",9902
"1824",21701009,"2017-18","3/13/2018","DAL","NYK",3465
"1825",21701010,"2017-18","3/13/2018","LAC","CHI",5441
"1826",21701011,"2017-18","3/13/2018","CHA","NOP",8832
"1827",21701013,"2017-18","3/13/2018","DET","UTA",5654
"1828",21701016,"2017-18","3/14/2018","MIL","ORL",10633
"1829",21701017,"2017-18","3/14/2018","WAS","BOS",32714
"1830",21701018,"2017-18","3/14/2018","MIA","SAC",10877
"1831",21701019,"2017-18","3/14/2018","LAL","GSW",32544
"1832",21701020,"2017-18","3/15/2018","TOR","IND",19695
"1833",21701021,"2017-18","3/15/2018","CHA","ATL",3335
"1834",21701022,"2017-18","3/15/2018","PHI","NYK",14488
"1835",21701023,"2017-18","3/15/2018","LAC","HOU",19056
"1836",21701024,"2017-18","3/15/2018","CHI","MEM",6055
"1837",21701025,"2017-18","3/15/2018","NOP","SAS",17868
"1838",21701026,"2017-18","3/15/2018","DET","DEN",4919
"1839",21701027,"2017-18","3/15/2018","PHX","UTA",6487
"1840",21701028,"2017-18","3/15/2018","CLE","POR",31414
"1841",21701029,"2017-18","3/16/2018","BOS","ORL",16251
"1842",21701030,"2017-18","3/16/2018","BKN","PHI",21836
"1843",21701031,"2017-18","3/16/2018","DAL","TOR",19148
"1844",21701032,"2017-18","3/16/2018","LAC","OKC",25740
"1845",21701033,"2017-18","3/16/2018","SAC","GSW",25379
"1846",21701034,"2017-18","3/16/2018","MIA","LAL",24402
"1847",21701035,"2017-18","3/17/2018","IND","WAS",9224
"1848",21701036,"2017-18","3/17/2018","HOU","NOP",25284
"1849",21701037,"2017-18","3/17/2018","DAL","BKN",4972
"1850",21701040,"2017-18","3/17/2018","DEN","MEM",6589
"1851",21701041,"2017-18","3/17/2018","ATL","MIL",15222
"1852",21701042,"2017-18","3/17/2018","MIN","SAS",18373
"1853",21701043,"2017-18","3/17/2018","SAC","UTA",11849
"1854",21701044,"2017-18","3/17/2018","GSW","PHX",18759
"1855",21701046,"2017-18","3/18/2018","OKC","TOR",30189
"1856",21701047,"2017-18","3/18/2018","BOS","NOP",21838
"1857",21701048,"2017-18","3/18/2018","HOU","MIN",20756
"1858",21701050,"2017-18","3/19/2018","MIL","CLE",30655
"1859",21701051,"2017-18","3/19/2018","LAL","IND",11850
"1860",21701052,"2017-18","3/19/2018","CHA","PHI",8661
"1861",21701054,"2017-18","3/19/2018","DEN","MIA",18912
"1862",21701055,"2017-18","3/19/2018","CHI","NYK",4338
"1863",21701056,"2017-18","3/19/2018","GSW","SAS",24589
"1864",21701057,"2017-18","3/19/2018","DET","SAC",4350
"1865",21701059,"2017-18","3/20/2018","OKC","BOS",34487
"1866",21701060,"2017-18","3/20/2018","LAC","MIN",9223
"1867",21701062,"2017-18","3/20/2018","ATL","UTA",9842
"1868",21701063,"2017-18","3/20/2018","DET","PHX",3078
"1869",21701064,"2017-18","3/20/2018","HOU","POR",25468
"1870",21701065,"2017-18","3/21/2018","TOR","CLE",44998
"1871",21701066,"2017-18","3/21/2018","MEM","PHI",7170
"1872",21701067,"2017-18","3/21/2018","CHA","BKN",5695
"1873",21701068,"2017-18","3/21/2018","NYK","MIA",5070
"1874",21701069,"2017-18","3/21/2018","DEN","CHI",2821
"1875",21701070,"2017-18","3/21/2018","LAC","MIL",6887
"1876",21701071,"2017-18","3/21/2018","WAS","SAS",12718
"1877",21701072,"2017-18","3/22/2018","MEM","CHA",6936
"1878",21701073,"2017-18","3/22/2018","PHI","ORL",11814
"1879",21701074,"2017-18","3/22/2018","DET","HOU",21360
"1880",21701075,"2017-18","3/22/2018","LAL","NOP",22323
"1881",21701076,"2017-18","3/22/2018","UTA","DAL",8061
"1882",21701077,"2017-18","3/22/2018","ATL","SAC",5347
"1883",21701079,"2017-18","3/23/2018","DEN","WAS",10663
"1884",21701080,"2017-18","3/23/2018","PHX","CLE",22726
"1885",21701081,"2017-18","3/23/2018","MIN","NYK",8633
"1886",21701082,"2017-18","3/23/2018","BKN","TOR",10853
"1887",21701084,"2017-18","3/23/2018","MIA","OKC",20182
"1888",21701085,"2017-18","3/23/2018","UTA","SAS",26284
"1889",21701086,"2017-18","3/23/2018","BOS","POR",20298
"1890",21701087,"2017-18","3/23/2018","ATL","GSW",18969
"1891",21701090,"2017-18","3/24/2018","PHX","ORL",4904
"1892",21701091,"2017-18","3/24/2018","NOP","HOU",18109
"1893",21701093,"2017-18","3/24/2018","CHA","DAL",6536
"1894",21701095,"2017-18","3/25/2018","SAS","MIL",24909
"1895",21701096,"2017-18","3/25/2018","MIA","IND",14031
"1896",21701097,"2017-18","3/25/2018","LAC","TOR",10650
"1897",21701099,"2017-18","3/25/2018","BOS","SAC",8983
"1898",21701101,"2017-18","3/25/2018","ATL","HOU",7280
"1899",21701102,"2017-18","3/25/2018","UTA","GSW",16662
"1900",21701103,"2017-18","3/26/2018","NYK","CHA",7857
"1901",21701105,"2017-18","3/26/2018","DEN","PHI",23580
"1902",21701106,"2017-18","3/26/2018","MEM","MIN",10443
"1903",21701107,"2017-18","3/26/2018","BOS","PHX",11259
"1904",21701108,"2017-18","3/27/2018","SAS","WAS",13610
"1905",21701109,"2017-18","3/27/2018","DEN","TOR",12062
"1906",21701110,"2017-18","3/27/2018","CLE","MIA",30716
"1907",21701111,"2017-18","3/27/2018","CHI","HOU",6648
"1908",21701112,"2017-18","3/27/2018","POR","NOP",12299
"1909",21701113,"2017-18","3/27/2018","DAL","SAC",3587
"1910",21701114,"2017-18","3/27/2018","IND","GSW",15198
"1911",21701115,"2017-18","3/27/2018","MIL","LAC",8902
"1912",21701116,"2017-18","3/28/2018","CLE","CHA",22776
"1913",21701118,"2017-18","3/28/2018","NYK","PHI",15127
"1914",21701119,"2017-18","3/28/2018","POR","MEM",8617
"1915",21701120,"2017-18","3/28/2018","ATL","MIN",6379
"1916",21701121,"2017-18","3/28/2018","BOS","UTA",20095
"1917",21701122,"2017-18","3/28/2018","LAC","PHX",4383
"1918",21701124,"2017-18","3/29/2018","WAS","DET",10098
"1919",21701126,"2017-18","3/29/2018","OKC","SAS",34957
"1920",21701129,"2017-18","3/30/2018","CHI","ORL",7276
"1921",21701130,"2017-18","3/30/2018","PHI","ATL",14413
"1922",21701133,"2017-18","3/30/2018","DEN","OKC",28110
"1923",21701134,"2017-18","3/30/2018","MIN","DAL",6081
"1924",21701138,"2017-18","3/31/2018","CHA","WAS",8380
"1925",21701139,"2017-18","3/31/2018","DET","NYK",9855
"1926",21701140,"2017-18","3/31/2018","TOR","BOS",28372
"1927",21701141,"2017-18","3/31/2018","BKN","MIA",13276
"1928",21701142,"2017-18","3/31/2018","GSW","SAC",19046
"1929",21701143,"2017-18","4/1/2018","PHI","CHA",14777
"1930",21701145,"2017-18","4/1/2018","HOU","SAS",31483
"1931",21701146,"2017-18","4/1/2018","IND","LAC",9556
"1932",21701148,"2017-18","4/1/2018","DET","BKN",3660
"1933",21701149,"2017-18","4/1/2018","DAL","CLE",24368
"1934",21701150,"2017-18","4/1/2018","OKC","NOP",21507
"1935",21701151,"2017-18","4/1/2018","UTA","MIN",11693
"1936",21701152,"2017-18","4/1/2018","MIL","DEN",17001
"1937",21701153,"2017-18","4/1/2018","PHX","GSW",15570
"1938",21701154,"2017-18","4/1/2018","MEM","POR",4483
"1939",21701156,"2017-18","4/3/2018","TOR","CLE",36222
"1940",21701157,"2017-18","4/3/2018","BKN","PHI",11767
"1941",21701158,"2017-18","4/3/2018","ATL","MIA",6852
"1942",21701159,"2017-18","4/3/2018","ORL","NYK",2771
"1943",21701160,"2017-18","4/3/2018","CHA","CHI",3024
"1944",21701161,"2017-18","4/3/2018","WAS","HOU",6707
"1945",21701163,"2017-18","4/3/2018","GSW","OKC",41918
"1946",21701165,"2017-18","4/3/2018","IND","DEN",6591
"1947",21701166,"2017-18","4/3/2018","LAL","UTA",12267
"1948",21701167,"2017-18","4/3/2018","SAC","PHX",2685
"1949",21701168,"2017-18","4/3/2018","SAS","LAC",17129
"1950",21701169,"2017-18","4/4/2018","PHI","DET",15201
"1951",21701170,"2017-18","4/4/2018","DAL","ORL",4538
"1952",21701172,"2017-18","4/4/2018","MIA","ATL",4371
"1953",21701173,"2017-18","4/4/2018","MEM","NOP",3544
"1954",21701174,"2017-18","4/4/2018","SAS","LAL",23835
"1955",21701175,"2017-18","4/5/2018","GSW","IND",21590
"1956",21701176,"2017-18","4/5/2018","WAS","CLE",32600
"1957",21701177,"2017-18","4/5/2018","POR","HOU",13527
"1958",21701179,"2017-18","4/5/2018","LAC","UTA",10116
"1959",21701180,"2017-18","4/5/2018","MIN","DEN",17256
"1960",21701181,"2017-18","4/6/2018","DAL","DET",3848
"1961",21701182,"2017-18","4/6/2018","CHA","ORL",1899
"1962",21701183,"2017-18","4/6/2018","CLE","PHI",59525
"1963",21701184,"2017-18","4/6/2018","ATL","WAS",2635
"1964",21701185,"2017-18","4/6/2018","CHI","BOS",10208
"1965",21701187,"2017-18","4/6/2018","IND","TOR",8402
"1966",21701188,"2017-18","4/6/2018","SAC","MEM",4137
"1967",21701189,"2017-18","4/6/2018","NOP","PHX",7139
"1968",21701190,"2017-18","4/6/2018","MIN","LAL",15957
"1969",21701192,"2017-18","4/7/2018","MIL","NYK",10751
"1970",21701193,"2017-18","4/7/2018","BKN","CHI",3779
"1971",21701194,"2017-18","4/7/2018","OKC","HOU",37875
"1972",21701195,"2017-18","4/7/2018","NOP","GSW",26347
"1973",21701196,"2017-18","4/7/2018","POR","SAS",19157
"1974",21701197,"2017-18","4/8/2018","IND","CHA",6554
"1975",21701198,"2017-18","4/8/2018","DAL","PHI",12159
"1976",21701199,"2017-18","4/8/2018","DET","MEM",5903
"1977",21701200,"2017-18","4/8/2018","ORL","TOR",5600
"1978",21701201,"2017-18","4/8/2018","UTA","LAL",15600
"1979",21701202,"2017-18","4/8/2018","ATL","BOS",10075
"1980",21701203,"2017-18","4/8/2018","GSW","PHX",14114
"1981",21701204,"2017-18","4/9/2018","TOR","DET",8707
"1982",21701207,"2017-18","4/9/2018","CLE","NYK",23569
"1983",21701208,"2017-18","4/9/2018","ORL","MIL",3739
"1984",21701209,"2017-18","4/9/2018","MEM","MIN",8512
"1985",21701210,"2017-18","4/9/2018","SAC","SAS",15298
"1986",21701211,"2017-18","4/9/2018","POR","DEN",20412
"1987",21701212,"2017-18","4/9/2018","NOP","LAC",9812
"1988",21701214,"2017-18","4/10/2018","PHI","ATL",17643
"1989",21701215,"2017-18","4/10/2018","BOS","WAS",15612
"1990",21701216,"2017-18","4/10/2018","PHX","DAL",2589
"1991",21701217,"2017-18","4/10/2018","GSW","UTA",23660
"1992",21701218,"2017-18","4/10/2018","HOU","LAL",18099
"1993",21701219,"2017-18","4/11/2018","BKN","BOS",7032
"1994",21701220,"2017-18","4/11/2018","NYK","CLE",19452
"1995",21701221,"2017-18","4/11/2018","TOR","MIA",11769
"1996",21701223,"2017-18","4/11/2018","MIL","PHI",17302
"1997",21701225,"2017-18","4/11/2018","DEN","MIN",68399
"1998",21701226,"2017-18","4/11/2018","SAS","NOP",11449
"1999",21701227,"2017-18","4/11/2018","MEM","OKC",14493
"2000",21701228,"2017-18","4/11/2018","LAL","LAC",10221
